t,bbox,ratio,conf,landmark
56.77,True,0.0332,0.471,True
56.8,True,0.0359,0.467,True
56.84,True,0.0339,0.438,True
56.87,True,0.0345,0.433,True
56.9,True,0.0352,0.448,True
56.94,True,0.0339,0.496,True
56.97,True,0.0366,0.404,False
57.0,True,0.0345,0.472,True
57.04,True,0.0352,0.453,False
57.07,True,0.0345,0.471,True
57.1,True,0.0326,0.475,True
57.14,True,0.0352,0.494,True
57.17,True,0.0339,0.502,False
57.2,True,0.0345,0.506,False
57.24,True,0.0339,0.509,True
57.27,True,0.0359,0.504,False
57.3,True,0.0339,0.467,False
57.34,True,0.0345,0.481,True
57.37,True,0.0345,0.461,False
57.4,True,0.0345,0.477,True
57.44,True,0.0332,0.427,False
57.47,True,0.0359,0.422,False
57.5,True,0.0339,0.49,False
57.54,True,0.0345,0.507,True
57.57,True,0.0373,0.454,True
57.6,True,0.0366,0.513,False
57.64,True,0.0339,0.608,True
57.67,True,0.0366,0.559,True
57.7,True,0.0394,0.552,True
57.74,True,0.0387,0.661,True
57.77,True,0.0401,0.684,True
57.8,True,0.0408,0.645,True
57.84,True,0.0373,0.633,True
57.87,True,0.0345,0.724,True
57.9,True,0.0326,0.781,True
57.94,True,0.0387,0.76,True
57.97,True,0.0359,0.778,True
58.0,True,0.0416,0.739,True
58.04,True,0.0359,0.83,True
58.07,True,0.0373,0.875,True
58.1,True,0.0431,0.884,True
58.14,True,0.0416,0.916,True
58.17,True,0.0339,0.943,True
58.2,True,0.0352,0.948,True
58.24,True,0.038,0.94,True
58.27,True,0.0408,0.928,True
58.3,True,0.0446,0.937,True
58.34,True,0.0509,0.918,True
58.37,True,0.0533,0.923,True
58.4,True,0.0576,0.927,True
58.44,True,0.0675,0.915,True
58.47,True,0.0694,0.918,True
58.5,True,0.0792,0.911,True
58.54,True,0.0963,0.878,True
58.57,True,0.1151,0.876,True
58.6,True,0.1395,0.706,False
58.64,True,0.1648,0.646,False
58.67,True,0.1315,0.71,False
58.7,True,0.1836,0.594,False
58.74,True,0.2462,0.609,False
58.77,True,0.291,0.638,False
58.8,True,0.1395,0.398,False
58.84,True,0.2303,0.525,False
58.87,True,0.2235,0.488,False
58.9,True,0.1828,0.53,False
58.94,True,0.1875,0.374,False
58.97,False,0.0,0.0,False
59.0,False,0.0,0.0,False
59.04,False,0.0,0.0,False
59.07,False,0.0,0.0,False
59.1,False,0.0,0.0,False
59.14,False,0.0,0.0,False
59.17,False,0.0,0.0,False
59.2,False,0.0,0.0,False
59.24,False,0.0,0.0,False
59.27,False,0.0,0.0,False
59.3,False,0.0,0.0,False
59.34,False,0.0,0.0,False
59.37,False,0.0,0.0,False
59.4,False,0.0,0.0,False
59.44,False,0.0,0.0,False
59.47,False,0.0,0.0,False
59.5,False,0.0,0.0,False
59.54,False,0.0,0.0,False
59.57,False,0.0,0.0,False
59.6,False,0.0,0.0,False
59.64,False,0.0,0.0,False
59.67,False,0.0,0.0,False
59.7,False,0.0,0.0,False
59.74,False,0.0,0.0,False
59.77,False,0.0,0.0,False
59.8,False,0.0,0.0,False
59.84,False,0.0,0.0,False
59.87,False,0.0,0.0,False
59.9,False,0.0,0.0,False
59.94,False,0.0,0.0,False
59.97,False,0.0,0.0,False
60.0,False,0.0,0.0,False
